ip,device
86088,4
86091,6
86092,8
86093,3
86095,6
86104,1
86105,13
86111,3
86114,13
86122,1
86125,2
86131,9
86137,2
86141,6
86154,13
86155,17
86162,1
86164,3
86167,2
86168,3
86177,13
86179,14
86188,3
86195,3
86198,42
86211,4
86230,11
86231,30
86235,6
86247,3
86259,1
86260,3
86261,36
86264,9
86265,7
86266,8
86277,6
86280,13
86285,7
86287,8
86291,47
86294,4
86296,12
86300,2
86311,5
86315,14
86316,8
86319,2
86320,41
86330,1
86341,7
86349,8
86351,4
86352,3
86353,35
86357,3
86370,2
86371,2
86376,9
86382,1
86383,56
86388,14
86392,4
86394,1
86396,10
86402,44
86405,14
86409,3
86419,44
86420,21
86428,7
86432,0
86436,32
86438,6
86452,39
86458,4
86463,6
86466,31
86469,6
86474,12
86476,3
86479,23
86480,4
86494,3
86501,6
86506,8
86513,10
86515,12
86519,2
86521,26
86522,1
86524,2
86540,1
86542,10
86544,9
86546,2
86552,23
86556,2
86558,5
86565,4
86572,4
86585,8
86588,11
86590,11
86593,1
86595,9
86606,3
86607,13
86609,1
86611,21
86619,2
86621,6
86633,12
86638,8
86639,2
86645,1
86646,1
86655,5
86658,4
86662,4
86664,4
86669,17
86679,5
86691,4
86693,4
86696,2
86698,1
86700,20
86708,2
86710,2
86714,5
86715,1
86717,8
86729,17
86735,5
86739,1
86746,9
86749,5
86754,8
86757,2
86761,1
86763,9
86767,673
86773,2
86779,44
86780,7
86781,15
86790,5
86792,10
86797,1
86799,5
86801,1
86812,38
86813,2
86815,13
86819,9
86825,1
86827,7
86831,3
86833,1
86835,5
86837,15
86840,44
86841,13
86843,1
86845,4
86850,2
86854,5
86860,18
86865,46
86867,3
86868,4
86869,10
86876,2
86884,6
86886,4
86890,1
86897,34
86901,2
86905,1
86908,7
86912,4
86917,2
86920,1
86924,1
86926,35
86930,1
86936,11
86939,2
86944,1
86946,3
86947,33
86961,1
86962,6
86965,13
86967,1
86971,1
86974,1
86977,44
86979,45
86987,1
87000,8
87004,3
87007,3
87012,48
87020,8
87029,5
87032,2
87040,1
87045,11
87058,4
87066,1
87073,171
87074,7
87079,1
87104,13
87108,4
87115,2
87131,9
87132,1
87134,8
87140,5
87145,1
87157,5
87161,20
87163,1
87164,1
87167,7
87169,1
87172,3
87174,1
87175,2
87179,19
87181,5
87189,3
87198,5
87210,1
87213,4
87216,8
87231,14
87234,1
87240,9
87242,5
87244,2
87258,1
87260,2
87266,5
87272,2
87276,1
87280,3
87290,2
87291,1
87294,4
87296,9
87302,9
87314,16
87315,3
87318,6
87337,2
87342,6
87348,1
87349,3
87350,4
87354,3
87355,2
87357,5
87366,2
87367,5
87373,13
87375,1
87379,7
87381,5
87392,6
87393,1
87398,2
87399,2
87402,4
87415,5
87417,3
87435,7
87437,2
87459,10
87460,3
87464,1
87469,3
87480,10
87485,2
87494,8
87496,10
87498,9
87515,27
87521,18
87522,2
87525,1
87539,3
87540,13
87542,6
87553,6
87554,27
87556,6
87557,4
87558,10
87566,3
87568,16
87577,4
87584,5
87585,1
87592,5
87599,2
87604,2
87606,2
87607,4
87609,24
87612,1
87616,12
87618,5
87620,19
87623,11
87625,15
87632,4
87634,1
87635,23
87636,11
87642,9
87643,3
87651,8
87653,3
87655,3
87671,35
87673,12
87679,3
87685,2
87687,1
87696,19
87702,11
87706,4
87709,1
87711,1
87713,10
87715,4
87718,15
87725,12
87733,2
87735,14
87736,12
87743,2
87745,1
87748,17
87755,2
87759,1
87764,14
87766,6
87775,3
87778,30
87779,6
87783,9
87787,1
87792,5
87794,5
87795,18
87797,9
87798,1
87800,6
87803,38
87806,12
87816,14
87823,7
87827,2
87829,1
87834,1
87840,8
87842,19
87844,5
87845,5
87846,9
87852,2
87865,15
87868,6
87870,9
87877,20
87879,195
87891,18
87902,12
87907,15
87914,4
87924,26
87938,4
87940,8
87946,14
87948,2
87955,2
87968,11
87970,6
87971,1
87975,3
87979,12
87990,13
87992,11
87998,9
88001,13
88003,1
88018,15
88021,6
88023,10
88024,17
88028,1
88029,13
88036,3
88040,12
88044,3
88046,24
88050,3
88052,2
88053,8
88056,15
88058,5
88063,16
88071,24
88072,3
88074,9
88075,8
88079,5
88080,19
88081,6
88082,17
88089,7
88097,28
88100,6
88106,13
88111,10
88115,3
88117,3
88118,19
88120,12
88122,1
88124,24
88127,22
88128,38
88129,5
88131,1
88132,1
88135,5
88138,2
88143,20
88150,12
88157,25
88159,2
88162,38
88163,5
88165,1
88168,8
88172,6
88176,14
88180,13
88186,21
88187,1
88192,35
88197,11
88198,1
88201,1
88202,8
88208,2
88211,32
88212,21
88217,28
88220,2
88221,3
88226,3
88228,11
88229,14
88233,29
88234,38
88240,3
88245,1
88252,33
88255,33
88263,6
88266,4
88274,1
88279,5
88281,284
88283,29
88284,22
88289,1
88290,5
88295,6
88297,2
88299,1
88301,5
88304,10
88310,3
88311,17
88312,30
88320,4
88321,1
88325,3
88329,3
88332,8
88340,23
88342,26
88344,2
88356,1
88358,17
88359,13
88362,10
88363,18
88368,4
88370,22
88371,1
88382,8
88387,11
88390,10
88393,28
88406,2
88424,1
88437,4
88440,2
88441,4
88446,1
88458,2
88465,14
88471,2
88474,2
88476,6
88479,2
88483,2
88491,2
88501,2
88503,6
88504,19
88506,4
88518,13
88522,2
88528,2
88529,9
88531,9
88532,1
88537,2
88541,5
88545,2
88546,3
88547,7
88549,3
88551,10
88552,7
88558,3
88562,1
88575,2
88577,5
88580,17
88584,8
88585,19
88586,10
88591,11
88595,1
88599,7
88604,3
88615,6
88616,5
88618,3
88623,10
88626,8
88629,16
88631,8
88634,14
88637,11
88639,2
88641,4
88645,9
88652,17
88654,4
88657,1
88660,4
88666,13
88668,1
88679,1
88680,7
88687,15
88688,7
88691,1
88692,4
88694,6
88696,12
88701,2
88702,12
88706,14
88710,46
88711,1
88718,19
88719,3
88720,9
88721,10
88723,1
88724,3
88727,22
88730,13
88734,3
88736,3
88738,13
88743,38
88744,8
88745,2
88746,16
88753,11
88754,7
88756,17
88763,4
88765,14
88770,1
88772,1
88777,6
88780,6
88781,44
88785,4
88789,22
88791,5
88798,6
88804,3
88805,15
88818,2
88824,5
88826,6
88828,7
88833,39
88842,12
88849,2
88854,2
88856,53
88867,5
88870,1
88875,4
88881,48
88891,10
88892,10
88895,4
88898,4
88905,1
88908,2
88911,10
88914,46
88915,2
88923,51
88925,2
88934,3
88935,46
88941,18
88945,1
88948,2
88951,33
88952,2
88954,10
88969,2
88971,48
88974,1
88977,7
88980,1
88987,2
88992,45
88995,2
88998,1
89002,2
89003,2
89005,9
89011,1
89014,1
89022,4
89025,1
89028,1
89030,11
89035,9
89036,2
89038,15
89042,3
89044,2
89045,3
89047,1
89051,11
89056,6
89057,8
89062,16
89078,26
89081,2
89083,6
89084,36
89086,19
89093,4
89103,28
89108,3
89111,9
89113,37
89117,9
89121,3
89130,16
89132,5
89133,3
89141,43
89143,2
89152,3
89155,2
89159,29
89161,6
89162,2
89163,17
89164,8
89167,39
89178,12
89182,31
89184,3
89185,9
89189,32
89190,5
89191,1
89192,13
89205,1
89209,5
89210,23
89212,8
89213,5
89219,9
89221,14
89227,7
89228,10
89231,3
89232,35
89233,9
89238,4
89241,33
89242,6
89243,6
89244,16
89245,4
89250,11
89251,34
89253,23
89260,1
89262,5
89264,4
89266,18
89269,25
89272,3
89273,1
89274,6
89277,5
89278,32
89279,7
89280,26
89283,7
89299,11
89306,4
89312,8
89313,5
89314,22
89318,10
89323,9
89330,4
89331,1
89336,17
89341,10
89344,10
89345,4
89347,21
89353,3
89355,10
89362,7
89363,3
89364,2
89369,10
89371,3
89372,25
89377,4
89378,8
89391,15
89396,6
89398,2
89402,7
89403,10
89405,27
89411,2
89416,7
89417,10
89423,1
89424,5
89426,9
89427,6
89428,9
89429,7
89430,21
89436,4
89439,2
89446,15
89447,4
89448,3
89450,9
89454,4
89456,10
89457,14
89458,20
89460,4
89462,2
89471,8
89472,2
89473,3
89475,7
89477,16
89483,14
89484,5
89486,3
89489,13
89494,12
89495,9
89499,3
89504,13
89510,2
89515,12
89520,30
89525,7
89528,16
89529,7
89530,7
89531,8
89542,13
89543,2
89544,6
89547,1
89548,4
89550,8
89551,9
89552,20
89556,8
89557,8
89562,47
89564,3
89565,2
89567,14
89572,7
89574,13
89575,15
89578,1
89581,5
89582,14
89583,8
89585,15
89586,12
89590,10
89592,39
89596,18
89597,3
89606,4
89607,12
89608,3
89611,12
89619,11
89620,16
89625,11
89626,6
89629,2
89631,19
89636,7
89637,5
89642,9
89645,7
89649,4
89652,10
89653,18
89661,5
89662,1
89663,8
89665,2
89669,23
89670,1
89680,16
89689,13
89692,4
89693,2
89696,20
89704,2
89711,14
89715,19
89716,10
89717,1
89719,8
89722,22
89724,2
89728,4
89731,6
89733,2
89745,8
89748,8
89749,4
89752,49
89753,1
89754,3
89757,16
89759,8
89762,2
89773,13
89778,7
89779,11
89781,2
89782,37
89783,4
89785,1
89786,28
89788,3
89792,12
89794,2
89796,3
89799,1
89800,13
89803,1
89804,5
89805,5
89809,1
89819,4
89821,9
89824,7
89825,4
89830,3
89833,6
89839,2
89845,46
89854,4
89861,26
89862,2
89866,6
89868,4
89870,4
89874,3
89880,4
89889,21
89895,2
89900,5
89907,6
89909,4
89913,13
89916,4
89922,10
89927,6
89937,8
89939,14
89940,3
89944,2
89946,65
89947,2
89949,4
89959,2
89960,8
89969,2
89975,3
89976,2
89981,9
89982,10
89990,4
89991,5
89996,1
90004,8
90009,4
90010,5
90024,2
90026,1
90031,8
90032,5
90053,59
90054,3
90059,3
90068,8
90070,1
90072,6
90085,1
90096,6
90100,4
90104,1
90109,1
90111,7
90133,2
90137,2
90139,1
90143,11
90151,1
90157,1
90198,6
90201,10
90208,6
90215,1
90224,6
90234,2
90236,1
90241,6
90243,8
90247,1
90253,7
90259,4
90264,3
90265,6
90270,11
90278,2
90280,22
90282,8
90284,6
90286,8
90288,4
90292,10
90293,6
90294,2
90298,16
90302,1
90304,1
90306,9
90311,6
90316,5
90318,1
90319,7
90324,1
90325,2
90326,11
90331,5
90336,3
90341,5
90344,1
90349,23
90353,13
90358,2
90359,1
90363,6
90364,2
90367,6
90374,17
90379,6
90385,1
90387,5
90389,2
90396,13
90397,9
90402,9
90408,13
90413,1
90416,12
90425,6
90433,5
90440,8
90441,3
90443,15
90452,6
90458,6
90460,3
90464,3
90466,14
90469,6
90479,3
90484,6
90485,152
90492,14
90493,3
90494,9
90500,12
90504,11
90509,178
90511,15
90515,1
90517,14
90519,4
90521,9
90528,2
90532,6
90533,5
90537,5
90540,11
90546,4
90550,5
90554,1
90555,10
90557,4
90560,7
90564,15
90568,1
90572,2
90580,9
90586,7
90588,44
90590,22
90593,16
90596,6
90598,3
90604,5
90605,5
90607,8
90612,11
90615,15
90620,13
90624,16
90625,1
90626,57
90627,2
90632,2
90643,10
90646,7
90651,1
90652,15
90654,8
90655,42
90666,8
90668,11
90678,12
90679,6
90680,48
90684,2
90688,1
90691,34
90692,11
90695,2
90708,1
90711,3
90712,4
90714,2
90717,13
90723,9
90730,6
90731,50
90739,4
90740,1
90743,9
90747,2
90757,12
90758,37
90766,5
90773,3
90774,2
90776,1
90782,8
90786,3
90790,45
90791,9
90800,5
90801,2
90804,19
90811,22
90814,4
90816,15
90818,52
90821,3
90822,7
90825,12
90829,5
90830,28
90833,15
90835,5
90837,45
90842,2
90852,18
90855,149
90863,13
90864,1
90866,3
90869,1
90874,6
90888,15
90891,186
90902,2
90903,8
90904,38
90905,19
90910,2
90912,1
90915,2
90920,46
90922,16
90928,1
90933,4
90937,1
90943,1
90946,3
90948,33
90949,21
90950,8
90953,3
90954,9
90958,3
90959,8
90960,1
90966,32
90970,6
90974,1
90976,42
90985,20
90986,5
90991,9
90996,2
90997,17
90998,3
91003,3
91006,48
91008,3
91010,3
91013,16
91014,12
91017,8
91019,2
91026,7
91029,2
91031,28
91040,42
91041,1
91047,2
91048,7
91050,4
91051,6
91052,5
91055,1
91061,38
91066,46
91068,2
91072,17
91075,1
91082,5
91086,1
91095,22
91096,2
91104,49
91112,1
91113,6
91116,1
91117,2
91119,1
91123,3
91128,26
91134,2
91144,10
91147,3
91149,4
91150,2
91159,12
91165,4
91166,25
91167,1
91168,3
91169,2
91175,21
91178,1
91181,6
91182,1
91186,7
91190,7
91192,2
91193,2
91201,8
91204,6
91212,1
91214,4
91215,7
91222,3
91229,1
91232,23
91235,4
91236,2
91246,3
91247,15
91250,2
91255,6
91256,2
91260,27
91261,1
91274,4
91280,11
91281,5
91286,4
91290,7
91297,2
91305,3
91306,6
91307,3
91310,5
91311,1
91313,6
91324,3
91327,3
91332,2
91334,1
91335,8
91336,4
91337,2
91342,1
91343,1
91349,1
91353,7
91360,3
91366,8
91369,2
91376,2
91383,1
91391,1
91398,4
91399,1
91418,3
91424,2
91427,10
91429,1
91433,3
91451,4
91456,5
91461,1
91465,4
91467,2
91473,3
91475,2
91483,1
91484,4
91490,4
91491,6
91516,4
91522,1
91536,125
91547,1
91558,1
91561,3
91564,2
91570,1
91574,139
91582,12
91584,87
91588,2
91607,11
91611,136
91614,5
91617,1
91618,6
91624,4
91633,1
91638,4
91640,2
91641,22
91652,2
91654,3
91661,157
91664,6
91666,9
91676,8
91679,21
91682,1
91683,13
91693,6
91694,125
91695,1
91708,7
91712,128
91715,3
91726,1
91734,129
91735,2
91738,6
91740,7
91749,14
91752,3
91754,2
91758,6
91765,1
91767,5
91771,3
91779,6
91788,1
91792,2
91793,6
91797,3
91799,13
91812,6
91816,4
91820,28
91821,4
91825,2
91836,42
91837,1
91838,8
91840,5
91842,1
91843,9
91875,3
91879,8
91883,3
91885,90
91889,2
91894,5
91905,4
91911,11
91912,3
91913,7
91937,3
91941,3
91946,1
91953,2
91955,1
91958,1
91963,2
91976,4
91981,4
91988,6
91993,1
92002,3
92003,6
92004,5
92022,1
92029,10
92039,3
92050,3
92057,1
92059,6
92064,8
92072,2
92084,2
92088,10
92092,8
92108,9
92109,9
92115,3
92122,3
92123,1
92130,1
92136,4
92143,2
92147,2
92151,16
92157,3
92158,3
92160,32
92163,4
92166,8
92183,27
92184,4
92190,4
92204,7
92219,4
92225,11
92227,7
92236,5
92237,18
92238,9
92244,4
92247,2
92251,2
92254,2
92255,6
92257,9
92258,7
92261,12
92269,6
92274,36
92279,7
92284,9
92289,4
92294,5
92297,11
92298,3
92300,33
92303,3
92307,12
92311,8
92315,14
92323,2
92324,1
92325,24
92327,4
92330,8
92334,19
92347,1
92348,24
92350,6
92351,3
92352,33
92355,2
92359,5
92360,7
92364,13
92366,16
92373,11
92376,38
92388,1
92389,1
92393,17
92396,11
92409,3
92410,16
92413,27
92425,14
92429,8
92431,19
92433,3
92440,1
92446,14
92447,9
92449,9
92452,24
92455,3
92459,3
92464,1
92467,14
92471,21
92477,3
92479,7
92483,4
92486,1
92488,6
92489,5
92491,24
92493,2
92495,12
92505,13
92506,19
92511,22
92518,6
92519,4
92523,1
92524,5
92526,14
92533,16
92540,10
92542,10
92544,30
92548,11
92549,10
92554,13
92561,20
92563,3
92567,2
92569,10
92573,4
92575,33
92579,3
92580,5
92582,17
92583,25
92588,14
92594,13
92599,3
92602,12
92603,1
92606,8
92610,31
92611,13
92614,9
92615,9
92616,1
92618,20
92620,7
92626,10
92627,4
92628,10
92634,2
92636,6
92642,9
92645,11
92647,9
92648,9
92663,9
92668,8
92670,6
92673,166
92675,3
92681,8
92682,26
92686,5
92688,2
92701,11
92703,14
92704,4
92707,3
92712,137
92718,10
92719,13
92721,22
92723,10
92727,1
92728,10
92729,14
92730,6
92735,346
92736,1
92738,1
92740,11
92741,28
92742,12
92746,15
92749,9
92766,343
92767,4
92769,41
92774,5
92780,12
92783,13
92784,21
92786,6
92789,21
92792,6
92795,4
92799,5
92802,7
92804,42
92810,2
92816,7
92820,16
92823,15
92825,18
92826,3
92829,5
92832,1
92834,12
92842,6
92844,35
92846,11
92852,144
92854,5
92859,3
92860,9
92861,9
92863,9
92867,7
92870,3
92872,18
92873,150
92874,3
92878,38
92882,14
92883,5
92884,5
92890,9
92891,7
92900,28
92902,4
92904,34
92907,2
92908,13
92910,8
92914,2
92915,13
92916,16
92919,3
92921,6
92922,91
92927,22
92933,1
92934,38
92936,5
92941,15
92947,3
92949,8
92951,35
92964,42
92970,6
92972,3
92977,1
92978,6
92989,1
92993,33
93001,4
93003,45
93004,9
93010,1
93011,3
93012,7
93016,7
93019,2
93021,387
93023,10
93027,42
93040,11
93041,3
93042,15
93043,5
93046,5
93054,358
93057,46
93060,1
93062,3
93063,10
93065,14
93066,1
93067,1
93069,4
93070,6
93073,2
93074,7
93080,1
93082,32
93084,3
93089,10
93091,3
93095,2
93096,1
93099,11
93102,10
93115,1
93119,4
93122,7
93124,9
93132,32
93138,3
93142,4
93150,14
93154,5
93155,5
93158,26
93162,22
93171,1
93175,5
93179,5
93181,19
93187,3
93192,29
93197,1
93198,5
93201,2
93203,5
93207,9
93208,18
93215,2
93222,3
93226,25
93227,13
93230,86
93232,13
93234,10
93239,2
93248,7
93253,15
93254,5
93259,10
93262,1
93263,72
93266,14
93273,10
93276,12
93282,8
93288,5
93289,23
93290,5
93291,74
93295,18
93299,3
93309,3
93311,3
93313,15
93314,7
93320,25
93323,2
93325,73
93330,13
93335,2
93337,1
93340,11
93342,2
93357,13
93359,2
93366,8
93369,1
93370,9
93371,1
93372,8
93382,7
93383,12
93384,2
93389,11
93390,1
93395,8
93396,12
93398,3
93404,47
93411,11
93412,1
93413,11
93416,16
93422,2
93424,13
93426,8
93430,40
93433,29
93439,3
93444,2
93445,9
93450,7
93459,4
93460,43
93466,7
93467,8
93469,3
93471,15
93474,7
93476,3
93477,22
93479,12
93480,3
93484,13
93486,46
93490,8
93494,10
93497,1
93498,17
93512,14
93517,6
93523,81
93524,13
93525,2
93533,1
93538,10
93542,86
93549,4
93553,2
93557,4
93558,6
93560,2
93570,7
93571,1
93573,16
93583,2
93584,3
93587,423
93590,1
93592,7
93593,1
93604,1
93605,10
93607,8
93610,1
93618,5
93620,58
93626,13
93627,3
93632,11
93640,4
93641,45
93642,5
93644,12
93646,7
93654,3
93660,12
93661,5
93663,5
93664,8
93680,2
93686,2
93688,11
93692,11
93694,13
93698,3
93707,1
93711,1
93713,7
93715,61
93716,5
93726,1
93733,3
93736,5
93738,13
93739,38
93740,7
93742,12
93743,1
93747,4
93753,0
93758,1
93761,1
93762,1
93765,8
93772,6
93776,10
93780,38
93781,8
93786,13
93789,47
93790,12
93794,9
93798,5
93805,3
93808,42
93810,18
93814,11
93816,7
93818,4
93836,40
93837,23
93840,1
93842,17
93845,5
93848,1
93856,1
93857,5
93860,49
93861,22
93866,4
93869,4
93871,21
93875,4
93878,1
93886,49
93887,27
93897,9
93901,13
93906,1
93908,5
93911,1
93915,3
93917,4
93918,1
93920,15
93922,21
93924,7
93926,1
93927,5
93931,7
93934,6
93937,7
93940,5
93946,17
93947,1
93952,3
93953,32
93955,14
93956,6
93959,5
93960,2
93963,7
93972,11
93974,6
93976,22
93985,2
93986,2
93987,31
93989,10
93990,5
93996,20
93999,16
94001,19
94002,2
94003,22
94004,7
94013,12
94015,14
94017,4
94020,10
94023,2
94025,4
94028,10
94031,31
94034,11
94041,3
94042,24
94045,4
94048,10
94049,7
94051,9
94054,19
94059,25
94067,2
94068,17
94070,16
94076,15
94081,20
94085,9
94086,7
94087,31
94090,4
94092,23
94093,14
94094,5
94096,5
94100,1
94101,10
94104,17
94105,9
94106,1
94109,15
94115,20
94117,5
94118,19
94119,6
94120,1
94123,1
94124,10
94128,18
94132,3
94135,5
94143,13
94146,8
94147,35
94148,11
94151,9
94153,4
94154,11
94155,1
94164,9
94166,4
94167,6
94168,13
94174,12
94177,17
94179,7
94182,20
94184,3
94186,12
94187,14
94188,10
94190,2
94200,3
94201,8
94202,13
94203,1
94209,26
94211,14
94212,8
94214,3
94217,5
94220,7
94226,11
94231,15
94240,17
94241,3
94245,28
94246,3
94249,9
94250,8
94251,6
94255,1
94257,1
94258,8
94259,9
94260,4
94262,18
94267,25
94273,9
94275,2
94283,20
94288,2
94290,2
94295,12
94298,2
94299,9
94301,4
94307,6
94308,3
94319,22
94320,11
94336,15
94339,11
94343,2
94357,8
94362,1
94365,9
94369,4
94370,16
94373,5
94385,12
94386,17
94388,3
94392,17
94404,7
94405,1
94415,14
94417,8
94418,3
94422,4
94425,7
94427,10
94436,1
94438,5
94442,16
94448,4
94450,9
94458,6
94462,2
94466,9
94468,15
94471,2
94472,7
94475,4
94484,9
94486,14
94490,5
94491,6
94495,5
94496,6
94501,2
94504,11
94521,13
94527,1
94532,12
94536,11
94539,2
94541,5
94546,13
94552,4
94557,1
94560,10
94563,10
94570,1
94581,4
94583,9
94584,12
94591,4
94593,6
94594,7
94597,10
94616,10
94618,9
94625,16
94635,3
94638,4
94640,4
94644,5
94646,1
94647,2
94652,1
94660,5
94662,9
94674,3
94678,14
94691,1
94695,6
94702,1
94719,2
94721,3
94722,4
94729,21
94733,10
94742,3
94745,4
94747,13
94748,1
94751,3
94752,2
94758,8
94761,16
94765,13
94768,3
94773,4
94777,4
94778,4
94779,5
94780,1
94784,3
94787,4
94788,4
94794,5
94798,2
94801,10
94802,8
94808,3
94812,14
94818,9
94820,3
94824,3
94826,1
94836,2
94839,1
94840,8
94844,7
94852,3
94853,12
94855,5
94862,6
94865,6
94866,7
94867,3
94874,3
94877,14
94886,3
94888,8
94895,9
94896,1
94905,8
94906,16
94908,4
94916,9
94919,1
94921,13
94923,1
94924,9
94933,5
94934,17
94936,10
94942,7
94947,3
94949,2
94954,1
94958,14
94963,3
94964,1
94971,7
94974,1
94987,16
95000,6
95002,8
95003,11
95006,84
95007,19
95013,3
95016,10
95020,14
95023,2
95028,5
95029,88
95030,1
95031,19
95036,3
95038,7
95041,8
95055,1
95057,16
95063,17
95064,17
95078,4
95081,4
95083,20
95087,16
95089,13
95095,4
95097,3
95098,19
95104,16
95106,1
95111,106
95124,2
95125,12
95127,10
95129,4
95133,8
95140,43
95145,97
95152,1
95153,22
95154,11
95155,15
95159,10
95171,15
95172,10
95173,29
95175,11
95177,72
95178,1
95181,4
95183,7
95193,7
95196,11
95197,29
95198,3
95199,86
95207,9
95208,1
95210,2
95222,15
95223,22
95225,13
95230,1
95245,16
95246,22
95247,10
95248,13
95255,4
95256,1
95261,1
95262,3
95263,35
95269,14
95275,4
95293,3
95294,35
95297,9
95303,5
95305,2
95308,1
95309,2
95312,14
95316,12
95320,7
95322,6
95324,8
95326,11
95327,6
95329,13
95331,2
95334,1
95336,7
95340,21
95347,3
95355,2
95358,3
95365,3
95366,26
95370,7
95375,2
95387,3
95388,34
95392,3
95407,1
95411,42
95420,4
95421,61
95423,10
95430,2
95432,3
95434,33
95442,43
95446,2
95447,6
95450,10
95455,4
95461,7
95462,3
95463,6
95468,35
95470,3
95472,2
95473,10
95474,1
95484,4
95485,4
95486,6
95495,9
95496,1
95498,52
95501,3
95504,8
95509,37
95514,1
95516,5
95520,6
95527,1
95529,7
95536,3
95540,11
95541,8
95544,2
95545,11
95546,33
95550,2
95554,5
95555,1
95556,17
95559,13
95565,7
95567,4
95568,2
95570,16
95571,15
95573,3
95574,4
95578,6
95579,1
95582,20
95585,41
95586,1
95592,6
95594,12
95598,5
95600,1
95601,13
95603,53
95608,5
95609,15
95610,2
95612,6
95618,1
95620,7
95627,5
95628,1
95631,48
95632,5
95640,11
95642,3
95647,22
95650,9
95651,7
95652,6
95658,6
95659,4
95662,5
95663,39
95666,8
95669,14
95670,10
95671,11
95672,13
95678,1
95681,8
95683,7
95686,6
95688,7
95690,2
95691,25
95692,20
95694,2
95695,10
95696,6
95697,9
95702,2
95705,1
95709,5
95711,8
95718,37
95720,10
95724,1
95725,8
95732,7
95737,15
95738,3
95746,2
95750,3
95752,12
95754,2
95760,2
95761,1
95763,2
95765,8
95766,1056
95768,6
95779,10
95783,6
95787,3
95788,34
95792,2
95796,1
95798,8
95805,3
95806,2
95808,9
95817,1
95818,38
95820,257
95826,1
95829,3
95833,4
95835,3
95837,8
95838,2
95843,9
95848,12
95856,49
95858,4
95860,8
95862,1
95870,11
95872,17
95880,6
95886,5
95891,53
95894,9
95901,5
95906,14
95913,4
95916,6
95924,21
95925,6
95929,38
95931,16
95936,8
95942,10
95946,10
95948,8
95959,2
95960,18
95961,3
95962,39
95967,11
95968,2
95982,23
95984,9
95991,12
95995,10
96001,6
96005,1
96014,19
96015,35
96017,18
96018,6
96021,10
96028,2
96030,6
96031,3
96035,5
96037,23
96038,48
96044,17
96055,3
96057,51
96062,2
96063,31
96066,20
96072,11
96075,2
96078,9
96081,13
96083,41
96084,7
96086,1
96091,7
96094,3
96096,9
96099,5
96101,11
96102,3
96103,14
96105,44
96106,6
96107,1
96118,2
96122,5
96128,4
96131,15
96134,1
96135,4
96136,17
96138,6
96139,46
96143,1
96147,11
96148,1
96150,2
96153,16
96154,5
96156,6
96162,9
96163,13
96164,1
96165,37
96168,6
96172,3
96174,11
96177,2
96178,1
96181,3
96186,16
96190,13
96192,6
96193,1
96198,19
96201,1
96202,14
96208,2
96211,7
96214,1
96216,15
96217,10
96221,1
96224,33
96225,2
96227,4
96232,4
96244,6
96245,9
96249,16
96263,21
96266,10
96275,34
96287,7
96297,3
96298,31
96299,4
96308,2
96313,17
96321,1
96325,4
96333,2
96335,21
96336,4
96352,1
96354,0
96358,2
96367,21
96373,3
96374,1
96376,5
96385,1
96388,37
96401,5
96402,1
96410,2
96418,1
96420,1
96428,3
96442,6
96446,3
96457,7
96459,1
96464,9
96465,8
96466,5
96470,5
96473,1
96480,1
96490,17
96496,4
96498,4
96508,7
96511,2
96514,1
96523,7
96534,6
96547,5
